restaurant id,category id,item id,category,item,serving size (oz),calories,calories from fat,total fat (g),total fat (% daily value),saturated fat (g),saturated fat (% daily value),trans fat (g),cholesterol (mg),cholesterol (% daily value),sodium (mg),sodium (% daily value),carbohydrates (g),carbohydrates (% daily value),dietary fiber (g),dietary fiber (% daily value),sugars (g),protein (g),vitamin a (% daily value),vitamin c (% daily value),calcium (% daily value),iron (% daily value)
3000,129,715,desserts,chocolate cake pop,nan,160,nan,8.0,nan,nan,nan,nan,nan,nan,nan,nan,23,nan,1,nan,nan,2.0,nan,nan,nan,nan
3000,129,716,desserts,chocolate chip cookie dough cake pop,nan,180,nan,9.0,nan,nan,nan,nan,nan,nan,nan,nan,23,nan,0,nan,nan,2.0,nan,nan,nan,nan
3000,129,717,desserts,pirate cake pop,nan,180,nan,9.0,nan,nan,nan,nan,nan,nan,nan,nan,24,nan,0,nan,nan,1.0,nan,nan,nan,nan
3000,100,718,breakfast,bacon gouda & egg breakfast sandwich,nan,370,nan,19.0,nan,nan,nan,nan,nan,nan,nan,nan,32,nan,1,nan,nan,18.0,nan,nan,nan,nan
3000,100,719,breakfast,certified gluten free breakfast sandwich,nan,280,nan,13.0,nan,nan,nan,nan,nan,nan,nan,nan,18,nan,6,nan,nan,18.0,nan,nan,nan,nan
3000,100,720,breakfast,classic whole grain oatmeal,nan,160,nan,2.5,nan,nan,nan,nan,nan,nan,nan,nan,28,nan,4,nan,nan,5.0,nan,nan,nan,nan
3000,100,721,breakfast,double smoked bacon cheddar & egg sandwich,nan,490,nan,27.0,nan,nan,nan,nan,nan,nan,nan,nan,40,nan,1,nan,nan,21.0,nan,nan,nan,nan
3000,100,722,breakfast,ham & cheese croissant,nan,320,nan,17.0,nan,nan,nan,nan,nan,nan,nan,nan,28,nan,1,nan,nan,14.0,nan,nan,nan,nan
3000,100,723,breakfast,hearty blueberry oatmeal,nan,220,nan,2.5,nan,nan,nan,nan,nan,nan,nan,nan,43,nan,5,nan,nan,5.0,nan,nan,nan,nan
3000,100,724,breakfast,reduced fat turkey bacon & cage free egg white breakfast sandwich,nan,230,nan,6.0,nan,nan,nan,nan,nan,nan,nan,nan,28,nan,2,nan,nan,16.0,nan,nan,nan,nan
3000,100,725,breakfast,sausage cheddar & egg breakfast sandwich,nan,500,nan,28.0,nan,nan,nan,nan,nan,nan,nan,nan,41,nan,1,nan,nan,15.0,nan,nan,nan,nan
3000,100,726,breakfast,seared steak egg & tomatillo wrap,nan,410,nan,18.0,nan,nan,nan,nan,nan,nan,nan,nan,43,nan,2,nan,nan,21.0,nan,nan,nan,nan
3000,100,727,breakfast,slow roasted ham swiss & egg breakfast sandwich,nan,450,nan,23.0,nan,nan,nan,nan,nan,nan,nan,nan,42,nan,1,nan,nan,24.0,nan,nan,nan,nan
3000,100,728,breakfast,sous vide egg bites: bacon & gruyere,nan,310,nan,22.0,nan,nan,nan,nan,nan,nan,nan,nan,9,nan,0,nan,nan,19.0,nan,nan,nan,nan
3000,100,729,breakfast,sous vide egg bites: egg white & red pepper,nan,170,nan,7.0,nan,nan,nan,nan,nan,nan,nan,nan,13,nan,1,nan,nan,13.0,nan,nan,nan,nan
3000,100,730,breakfast,spicy chorizo  monterey jack & egg breakfast sandwich,nan,500,nan,30.0,nan,nan,nan,nan,nan,nan,nan,nan,35,nan,3,nan,nan,26.0,nan,nan,nan,nan
3000,100,731,breakfast,spinach feta & cage free egg white breakfast wrap,nan,290,nan,10.0,nan,nan,nan,nan,nan,nan,nan,nan,33,nan,6,nan,nan,19.0,nan,nan,nan,nan
3000,130,732,poultry & fish sandwich/wraps,ancho chipotle chicken panini ,nan,500,nan,19.0,nan,nan,nan,nan,nan,nan,nan,nan,57,nan,4,nan,nan,26.0,nan,nan,nan,nan
3000,130,733,other food,chicken & quinoa protein bowl with black beans and greens,nan,420,nan,17.0,nan,nan,nan,nan,nan,nan,nan,nan,42,nan,9,nan,nan,27.0,nan,nan,nan,nan
3000,130,734,poultry & fish sandwich/wraps,chicken artichoke on ancient grain flatbread,nan,510,nan,27.0,nan,nan,nan,nan,nan,nan,nan,nan,37,nan,5,nan,nan,24.0,nan,nan,nan,nan
3000,130,735,poultry & fish sandwich/wraps,chicken blt salad sandwich,nan,470,nan,25.0,nan,nan,nan,nan,nan,nan,nan,nan,35,nan,3,nan,nan,21.0,nan,nan,nan,nan
3000,130,736,poultry & fish sandwich/wraps,egg salad sandwich,nan,480,nan,27.0,nan,nan,nan,nan,nan,nan,nan,nan,42,nan,7,nan,nan,16.0,nan,nan,nan,nan
3000,130,737,poultry & fish sandwich/wraps,homestyle chicken & double smoked bacon,nan,480,nan,17.0,nan,nan,nan,nan,nan,nan,nan,nan,57,nan,3,nan,nan,23.0,nan,nan,nan,nan
3000,130,738,poultry & fish sandwich/wraps,italian style ham & spicy salami,nan,480,nan,20.0,nan,nan,nan,nan,nan,nan,nan,nan,49,nan,3,nan,nan,22.0,nan,nan,nan,nan
3000,130,739,other food,lentils & vegetable protein bowl with brown rice,nan,650,nan,29.0,nan,nan,nan,nan,nan,nan,nan,nan,80,nan,21,nan,nan,23.0,nan,nan,nan,nan
3000,130,740,veggie sandwich/wraps,roasted tomato & mozzarella panini,nan,420,nan,18.0,nan,nan,nan,nan,nan,nan,nan,nan,47,nan,3,nan,nan,11.0,nan,nan,nan,nan
3000,130,741,poultry & fish sandwich/wraps,turkey & havarti sandwich,nan,460,nan,21.0,nan,nan,nan,nan,nan,nan,nan,nan,31,nan,2,nan,nan,29.0,nan,nan,nan,nan
3000,130,742,poultry & fish sandwich/wraps,turkey pesto panini,nan,560,nan,23.0,nan,nan,nan,nan,nan,nan,nan,nan,55,nan,3,nan,nan,34.0,nan,nan,nan,nan
3000,100,743,breakfast,berry trio yogurt,nan,240,nan,2.5,nan,nan,nan,nan,nan,nan,nan,nan,39,nan,3,nan,nan,14.0,nan,nan,nan,nan
3000,100,744,breakfast,fresh blueberries and honey greek yogurt parfait,nan,240,nan,2.5,nan,nan,nan,nan,nan,nan,nan,nan,42,nan,2,nan,nan,14.0,nan,nan,nan,nan
3000,130,745,bread & toppings,justin's chocolate hazelnut butter,nan,180,nan,14.0,nan,nan,nan,nan,nan,nan,nan,nan,12,nan,3,nan,nan,4.0,nan,nan,nan,nan
3000,130,746,bread & toppings,justin's classic almond butter,nan,190,nan,18.0,nan,nan,nan,nan,nan,nan,nan,nan,6,nan,3,nan,nan,7.0,nan,nan,nan,nan
3000,100,747,breakfast,lemon chiffon yogurt,nan,340,nan,13.0,nan,nan,nan,nan,nan,nan,nan,nan,38,nan,0,nan,nan,18.0,nan,nan,nan,nan
3000,100,748,breakfast,organic avocado (spread),nan,90,nan,8.0,nan,nan,nan,nan,nan,nan,nan,nan,5,nan,4,nan,nan,1.0,nan,nan,nan,nan
3000,100,749,breakfast,seasonal fruit blend,nan,90,nan,0.0,nan,nan,nan,nan,nan,nan,nan,nan,24,nan,4,nan,nan,1.0,nan,nan,nan,nan
